source,target,edge_source,year_source,period
10.1016/j.ijer.2022.102008,10.1177/0735633119872908,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1016/j.compedu.2020.103832,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1007/s10758-018-9391-y,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1016/j.tsc.2020.100726,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1080/10494820.2019.1636090,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1016/j.tsc.2020.100714,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1007/s40299-019-00479-9,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1007/s11423-021-10034-3,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1111/bjet.13157,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.6092/issn.1970-2221/11583,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1007/s11423-019-09708-w,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1080/10494820.2019.1612448,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1007/s40299-019-00480-2,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1080/15391523.2020.1834474,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1080/10494820.2018.1534245,openalex,2022,p3_2020_2026
10.1016/j.ijer.2022.102008,10.1080/15391523.2021.1983894,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.chb.2019.106185,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1080/08993408.2021.1877988,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1080/14794802.2020.1852104,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1007/s10956-019-09803-w,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.elerap.2020.101011,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.chb.2019.03.003,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1007/s10956-020-09831-x,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.compedu.2021.104222,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1016/j.compedu.2022.104445,openalex,2022,p3_2020_2026
10.22521/edupij.2022.112.3,10.1007/978-3-030-64363-8_7,openalex,2022,p3_2020_2026
10.3991/ijim.v16i10.30043,10.1007/s10956-019-09802-x,openalex,2022,p3_2020_2026
10.22521/edupij.2022.111.1,10.3389/feduc.2021.657895,openalex,2022,p3_2020_2026
10.22521/edupij.2022.111.1,10.1177/10567879221076077,openalex,2022,p3_2020_2026
10.4018/978-1-6684-2411-7.ch040,10.1016/j.chb.2019.106185,openalex,2022,p3_2020_2026
10.4018/978-1-6684-2411-7.ch040,10.1007/s10758-019-09423-8,openalex,2022,p3_2020_2026
10.4018/978-1-6684-2411-7.ch040,10.1016/j.chb.2019.03.003,openalex,2022,p3_2020_2026
10.3991/ijim.v16i06.26281,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.3991/ijim.v16i06.26281,10.1177/1046878119901286,openalex,2022,p3_2020_2026
10.3991/ijim.v16i06.26281,10.1007/s40299-019-00479-9,openalex,2022,p3_2020_2026
10.3991/ijim.v16i06.26281,10.3991/ijim.v15i20.23739,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1016/j.chb.2019.106185,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1016/j.compedu.2020.103807,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1016/j.compedu.2020.103832,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1016/j.compedu.2021.104222,openalex,2022,p3_2020_2026
10.1111/bjet.13215,10.1007/s10956-020-09831-x,openalex,2022,p3_2020_2026
10.1007/978-3-030-97986-7_11,10.2298/csis201215033d,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1177/0735633119872908,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1016/j.chb.2020.106575,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1080/10494820.2019.1580750,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1080/15391523.2020.1760754,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1109/icalt49669.2020.00061,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.1080/20004508.2019.1627844,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.13189/ujer.2020.080135,openalex,2022,p3_2020_2026
10.15388/infedu.2022.07,10.18178/ijiet.2020.10.8.1435,openalex,2022,p3_2020_2026
10.14569/ijacsa.2022.0130224,10.1002/hbe2.224,openalex,2022,p3_2020_2026
10.14569/ijacsa.2022.0130224,10.1016/j.compedu.2019.103759,openalex,2022,p3_2020_2026
10.1080/08993408.2022.2044673,10.1080/08993408.2021.1903248,openalex,2022,p3_2020_2026
10.1080/08993408.2022.2044673,10.1080/10494820.2021.1931891,openalex,2022,p3_2020_2026
10.2298/csis201215033d,10.15388/infedu.2020.06,openalex,2022,p3_2020_2026
10.3991/ijet.v17i03.27311,10.1007/s11423-019-09708-w,openalex,2022,p3_2020_2026
10.3991/ijim.v16i02.27295,10.1186/s41239-020-00196-0,openalex,2022,p3_2020_2026
10.3991/ijim.v16i02.27295,10.1080/15391523.2020.1784066,openalex,2022,p3_2020_2026
10.3991/ijim.v16i02.27295,10.3991/ijim.v14i14.14719,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1080/20004508.2019.1627844,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s11423-019-09694-z,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.15388/infedu.2020.06,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.15388/infedu.2020.30,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.3390/educsci11030109,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s10956-019-09801-y,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s10639-019-10048-8,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1016/j.compedu.2021.104173,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1016/j.compedu.2020.103807,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1016/j.compedu.2021.104222,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s10639-020-10213-4,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1016/j.compedu.2020.103832,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1080/10494820.2020.1722712,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s10956-019-09794-8,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.14569/ijacsa.2021.0120242,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s11528-019-00423-0,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s11042-020-09202-z,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1080/10494820.2019.1636090,openalex,2022,p3_2020_2026
10.3390/educsci12010039,10.1007/s10639-020-10355-5,openalex,2022,p3_2020_2026
10.3390/educsci12010010,10.5220/0010477001570164,openalex,2022,p3_2020_2026
10.3390/educsci12010010,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.3390/educsci12010010,10.1109/tlt.2021.3111108,openalex,2022,p3_2020_2026
10.3390/educsci12010010,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.3390/educsci12010010,10.1016/j.compedu.2021.104222,openalex,2022,p3_2020_2026
10.1016/j.jss.2021.111107,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.1016/j.jss.2021.111107,10.1007/s11528-019-00461-8,openalex,2022,p3_2020_2026
10.1111/bjet.13157,10.1016/j.chb.2020.106349,openalex,2022,p3_2020_2026
10.1111/bjet.13157,10.1016/j.compedu.2020.104023,openalex,2022,p3_2020_2026
10.1111/bjet.13157,10.1177/0735633119829191,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1007/s10956-019-09803-w,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1080/10494820.2019.1612446,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1016/j.compedu.2019.103759,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1007/s10956-019-09801-y,openalex,2022,p3_2020_2026
10.1080/03057267.2021.1963580,10.1007/s10956-019-09794-8,openalex,2022,p3_2020_2026
10.1080/08993408.2021.1947642,10.1080/08993408.2021.1877988,openalex,2022,p3_2020_2026
10.1080/08993408.2021.1947642,10.1007/s40299-019-00479-9,openalex,2022,p3_2020_2026
10.1080/08993408.2021.1947642,10.1145/3328778.3366917,openalex,2022,p3_2020_2026
10.1080/15391523.2021.1922105,10.1007/s11528-019-00423-0,openalex,2022,p3_2020_2026
10.1002/cae.22442,10.1016/j.chb.2019.106185,openalex,2022,p3_2020_2026
10.1002/cae.22442,10.1109/icalt49669.2020.00061,openalex,2022,p3_2020_2026
10.1002/cae.22442,10.1177/0735633120965919,openalex,2022,p3_2020_2026
10.1002/cae.22442,10.1002/cae.22321,openalex,2022,p3_2020_2026
10.1080/08993408.2021.1935603,10.1080/08993408.2021.1935603,openalex,2022,p3_2020_2026
10.1080/08993408.2021.1914461,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.1177/07356331211004048,10.1007/s11528-019-00410-5,openalex,2022,p3_2020_2026
10.1177/07356331211004048,10.1007/s10956-019-09798-4,openalex,2022,p3_2020_2026
10.1177/07356331211004048,10.15388/infedu.2020.06,openalex,2022,p3_2020_2026
10.1177/07356331211004048,10.1007/s10956-019-09801-y,openalex,2022,p3_2020_2026
10.1177/07356331211004048,10.1007/s10956-019-09794-8,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1870250,10.1016/j.chb.2019.03.018,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1870250,10.1177/0735633119872908,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1870250,10.1007/s11423-019-09708-w,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1870250,10.1080/10494820.2019.1612448,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1870250,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.1080/08993408.2020.1866938,10.1145/3408877.3432483,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1834474,10.1007/s10956-019-09803-w,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1834474,10.1080/10494820.2019.1612448,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1834474,10.1016/j.compedu.2019.103798,openalex,2022,p3_2020_2026
10.1080/15391523.2020.1834474,10.1007/s10956-019-09794-8,openalex,2022,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1007/s10639-021-10700-2,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1186/s40594-020-00238-z,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1016/j.chb.2020.106575,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1177/0735633120965919,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1177/0735633119887187,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1016/j.compedu.2020.103872,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1007/s40299-019-00479-9,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1177/0735633120967315,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1007/s10798-021-09677-3,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1007/s40299-019-00480-2,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1016/j.chb.2020.106349,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1016/j.tsc.2021.100926,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.771221,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1016/j.caeo.2021.100056,10.1109/access.2020.2987254,openalex,2021,p3_2020_2026
10.1016/j.caeo.2021.100056,10.1007/s11423-019-09694-z,openalex,2021,p3_2020_2026
10.1016/j.caeo.2021.100056,10.1080/00220671.2021.1884824,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1177/07356331211004048,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1186/s40594-020-00238-z,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1016/j.compedu.2020.103832,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1007/s40299-019-00478-w,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1177/0735633120973430,openalex,2021,p3_2020_2026
10.1186/s40594-021-00311-1,10.1111/jcal.12545,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100931,10.1007/s10798-020-09562-5,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1007/s40692-020-00178-1,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.16949/turkbilmat.643709,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1016/j.compedu.2020.103832,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1177/0735633120964402,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1007/s10956-020-09831-x,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1177/0735633120972356,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1016/j.compedu.2020.104023,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1177/0735633120988807,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1109/icitiit51526.2021.9399606,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1111/bjet.13092,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1007/s40692-020-00177-2,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100929,10.1080/08993408.2021.1903248,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1016/j.chb.2019.106185,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1007/s11528-019-00410-5,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1177/0735633119872908,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1016/j.compedu.2020.103832,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1007/s40299-019-00479-9,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.14201/eks.23002,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1080/10494820.2019.1612448,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1007/s40299-019-00478-w,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1007/s10956-020-09836-6,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1111/jcal.12493,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1111/jcal.12545,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100926,10.1177/07356331211035182,openalex,2021,p3_2020_2026
10.1007/s40692-021-00190-z,10.1080/10494820.2019.1635495,openalex,2021,p3_2020_2026
10.1007/s40692-021-00190-z,10.1007/s40299-019-00480-2,openalex,2021,p3_2020_2026
10.1007/s40692-021-00190-z,10.1080/10494820.2018.1534245,openalex,2021,p3_2020_2026
10.1007/s40692-021-00190-z,10.1007/s10758-018-9391-y,openalex,2021,p3_2020_2026
10.1177/0735633121994070,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
10.1177/0735633121994070,10.1007/s11423-019-09708-w,openalex,2021,p3_2020_2026
10.6018/red.498531,10.6018/red.498531,openalex,2021,p3_2020_2026
10.1145/3488042.3488048,10.1016/j.compedu.2020.103807,openalex,2021,p3_2020_2026
10.1145/3488042.3488048,10.1007/978-3-030-66906-5_19,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10956-019-09796-6,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1080/10494820.2019.1674879,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10956-019-09798-4,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1016/j.compedu.2020.103872,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10956-019-09803-w,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10956-019-09802-x,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1080/10494820.2019.1674883,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1080/10494820.2019.1636070,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10639-020-10115-5,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1007/s10956-019-09801-y,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1016/j.chb.2019.106185,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1080/17439884.2020.1727500,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104284,10.1177/0735633120973432,openalex,2021,p3_2020_2026
10.1145/3481312.3481319,10.1080/07380569.2021.1882206,openalex,2021,p3_2020_2026
10.1145/3481312.3481319,10.1007/s11528-019-00410-5,openalex,2021,p3_2020_2026
10.1145/3481312.3481319,10.1080/14794802.2020.1852104,openalex,2021,p3_2020_2026
10.1007/s11423-021-10021-8,10.1145/3375546,openalex,2021,p3_2020_2026
10.1007/s11423-021-10021-8,10.1080/10494820.2019.1573199,openalex,2021,p3_2020_2026
10.3390/su132011192,10.1007/s11528-019-00461-8,openalex,2021,p3_2020_2026
10.3390/su132011192,10.3390/su12114459,openalex,2021,p3_2020_2026
10.3390/su132011192,10.1177/0735633120988807,openalex,2021,p3_2020_2026
10.3390/su132011192,10.1007/s40299-019-00480-2,openalex,2021,p3_2020_2026
10.1109/tlt.2021.3111108,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.1109/tlt.2021.3111108,10.1007/s10956-020-09831-x,openalex,2021,p3_2020_2026
10.1109/tlt.2021.3111108,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1007/s11423-021-10031-6,10.1016/j.chb.2019.106185,openalex,2021,p3_2020_2026
10.1007/s11423-021-10031-6,10.1007/s10956-019-09803-w,openalex,2021,p3_2020_2026
10.1007/s11423-021-10031-6,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1109/siie53363.2021.9583623,10.14201/eks.23002,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.559424,10.1016/j.chb.2020.106349,openalex,2021,p3_2020_2026
10.3389/fpsyg.2021.559424,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.3390/app11188653,10.1016/j.elerap.2020.101011,openalex,2021,p3_2020_2026
10.3390/educsci11090518,10.3390/educsci10090214,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/978-3-030-41258-6_14,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1177/0735633119872908,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10758-018-9391-y,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10798-020-09562-5,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1080/10494820.2019.1674879,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10956-019-09798-4,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.15388/infedu.2020.06,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10956-020-09831-x,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10639-020-10115-5,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1002/cae.22214,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10956-020-09836-6,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1111/jcal.12493,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10956-019-09801-y,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1016/j.compedu.2020.104023,openalex,2021,p3_2020_2026
10.1007/s10639-021-10617-w,10.1007/s10956-019-09794-8,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1016/j.chb.2019.106185,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1007/s10758-019-09423-8,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1177/0735633120964402,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1007/s10956-020-09831-x,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1145/3375546,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1007/s40299-019-00478-w,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1177/0735633119829191,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1007/978-3-030-26945-6_3,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1080/10409289.2020.1759012,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1016/j.ijcci.2021.100337,10.1177/0735633120972356,openalex,2021,p3_2020_2026
10.1007/s10639-021-10578-0,10.1007/s10798-019-09559-9,openalex,2021,p3_2020_2026
10.1016/j.chb.2021.106836,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.1016/j.chb.2021.106836,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1016/j.chb.2021.106836,10.1080/08993408.2021.1877988,openalex,2021,p3_2020_2026
10.1111/bjet.13092,10.17275/per.20.22.7.2,openalex,2021,p3_2020_2026
10.1111/bjet.13092,10.1080/10494820.2019.1612448,openalex,2021,p3_2020_2026
10.1111/bjet.13092,10.1007/s10758-018-9391-y,openalex,2021,p3_2020_2026
10.1177/0735633120979930,10.1007/s11858-020-01200-7,openalex,2021,p3_2020_2026
10.1177/0735633120979930,10.1007/s10956-019-09801-y,openalex,2021,p3_2020_2026
10.1177/0735633120978530,10.1145/3328778.3366892,openalex,2021,p3_2020_2026
10.1177/0735633120978530,10.1007/s10956-019-09803-w,openalex,2021,p3_2020_2026
10.1177/0735633120978530,10.1007/s10956-019-09801-y,openalex,2021,p3_2020_2026
10.3390/educsci11080443,10.3390/educsci10090214,openalex,2021,p3_2020_2026
10.3390/educsci11080443,10.1007/s11423-019-09708-w,openalex,2021,p3_2020_2026
10.3390/educsci11080443,10.1080/10494820.2019.1636090,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104222,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104222,10.1007/s10956-020-09831-x,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104222,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1016/j.compedu.2020.103807,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.15388/infedu.2020.01,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1016/j.compedu.2020.103832,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1177/0735633119887187,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1080/10494820.2019.1612448,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1016/j.chb.2020.106349,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1111/jcal.12493,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1016/j.compedu.2020.104023,openalex,2021,p3_2020_2026
10.1111/jcal.12545,10.1007/s10956-019-09794-8,openalex,2021,p3_2020_2026
10.1007/s10956-020-09892-y,10.1080/10494820.2019.1612448,openalex,2021,p3_2020_2026
10.1007/s10956-020-09892-y,10.17275/per.20.22.7.2,openalex,2021,p3_2020_2026
10.1007/s10956-020-09892-y,10.1007/s10956-020-09836-6,openalex,2021,p3_2020_2026
10.1007/s10956-020-09892-y,10.1088/1742-6596/1581/1/012046,openalex,2021,p3_2020_2026
10.1007/s10956-020-09892-y,10.1111/jcal.12493,openalex,2021,p3_2020_2026
10.1007/s11858-020-01200-7,10.1080/10494820.2019.1612448,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104173,10.1016/j.compedu.2020.103807,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104173,10.1016/j.compedu.2019.103759,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104173,10.1016/j.chb.2019.03.003,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104196,10.1007/s10956-019-09798-4,openalex,2021,p3_2020_2026
10.1016/j.compedu.2021.104196,10.1016/j.compedu.2020.103872,openalex,2021,p3_2020_2026
10.1177/0735633120972356,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1145/3459990.3465180,10.1007/s10956-019-09803-w,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1177/0735633119872908,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1080/10645578.2020.1732184,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1007/s10758-019-09423-8,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1080/20004508.2019.1627844,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1080/21532974.2019.1693942,openalex,2021,p3_2020_2026
10.3389/feduc.2021.657895,10.1016/j.compedu.2021.104222,openalex,2021,p3_2020_2026
10.1007/s11423-021-10016-5,10.1016/j.compedu.2020.103832,openalex,2021,p3_2020_2026
10.1007/s11423-021-10016-5,10.1016/j.compedu.2019.103798,openalex,2021,p3_2020_2026
10.1007/s11423-021-10016-5,10.1016/j.compedu.2020.104023,openalex,2021,p3_2020_2026
10.1016/j.tsc.2021.100833,10.1016/j.tsc.2020.100714,openalex,2021,p3_2020_2026
10.1007/s40692-020-00177-2,10.1016/j.chb.2019.03.018,openalex,2021,p3_2020_2026
