doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1177/07356331221133822,What Else Can Be Learned When Coding? A Configurative Literature Review of Learning Opportunities Through Computational Thinking,What Else Can Be Learned When Coding? A Configurative Literature Review of Learning Opportunities Through Computational Thinking,2023,Journal of Educational Computing Research,broad,0.6333333333333333,3,24.0,24.0,26.0,,94.0,Computational thinking; Underpinning; Coding (social sciences); Computer science; Cognition,p3_2020_2026
10.3390/educsci13050487,Exploring Gamification Approaches for Enhancing Computational Thinking in Young Learners,Exploring Gamification Approaches for Enhancing Computational Thinking in Young Learners,2023,Education Sciences,core,0.8500000000000001,2,24.0,24.0,24.0,1.85,274.0,Inclusion (mineral); Computational thinking; Mathematics education; Critical thinking; Computer science,p3_2020_2026
10.1016/j.ijcci.2021.100388,Exploring the development of mental rotation and computational skills in elementary students through educational robotics,Exploring the development of mental rotation and computational skills in elementary students through educational robotics,2022,International Journal of Child-Computer Interaction,broad,0.5416666666666667,3,24.0,24.0,29.0,1.85,133.0,Embodied cognition; Mental rotation; Intervention (counseling); Robotics; Reading (process),p3_2020_2026
10.1080/15391523.2020.1834474,Connecting computational thinking in everyday reasoning and programming for elementary school students,Connecting computational thinking in everyday reasoning and programming for elementary school students,2022,Journal of Research on Technology in Education,broad,0.5416666666666667,3,24.0,24.0,20.0,,179.0,Computational thinking; Curriculum; Mathematics education; Logical reasoning; Computer science,p3_2020_2026
10.15388/infedu.2022.09,Pre-Service Teacher Training Program of STEM-based Activities in Computing Science to Develop Computational Thinking,Pre-Service Teacher Training Program of STEM-based Activities in Computing Science to Develop Computational Thinking,2022,Informatics in Education,core,1.0,3,24.0,24.0,30.0,,146.0,Computational thinking; Mathematics education; Computer science; Curriculum; Test (biology),p3_2020_2026
10.3390/mti6020013,Unplugged Activities in Cross-Curricular Teaching: Effect on Sixth Graders’ Computational Thinking and Learning Outcomes,Unplugged Activities in Cross-Curricular Teaching: Effect on Sixth Graders’ Computational Thinking and Learning Outcomes,2022,Multimodal Technologies and Interaction,broad,0.6333333333333333,3,24.0,24.0,20.0,2.35,119.0,Context (archaeology); Mathematics education; Curriculum; Computational thinking; Medical education,p3_2020_2026
10.1080/07370024.2019.1621175,Physical Programming for Blind and Low Vision Children at Scale,Physical Programming for Blind and Low Vision Children at Scale,2021,HUMAN-COMPUTER INTERACTION,broad,0.5416666666666667,3,24.0,24.0,22.0,,102.0,Liveness; Computer science; Scale (ratio); Multimedia; Psychology,p3_2020_2026
10.1145/3488042.3488048,Challenging but Full of Opportunities: Teachers' Perspectives on Programming in Primary Schools,Challenging but Full of Opportunities: Teachers' Perspectives on Programming in Primary Schools,2021,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,24.0,24.0,21.0,,54.0,Curriculum; School teachers; Computer science; Computational thinking; Mathematics education,p3_2020_2026
10.1007/s10639-019-10048-8,Teachers’ narrative of learning to program in a professional development effort and the relation to the rhetoric of computational thinking,Teachers’ narrative of learning to program in a professional development effort and the relation to the rhetoric of computational thinking,2020,Education and Information Technologies,broad,0.7250000000000001,3,24.0,24.0,22.0,,111.0,Computational thinking; Context (archaeology); Professional development; Variety (cybernetics); Computer science,p3_2020_2026
10.14201/eks.22957,Learning with robotics in primary education? a means of stimulating computational thinking; ¿aprender con robótica en educación primaria? un,Learning with robotics in primary education? a means of stimulating computational thinking; ¿aprender con robótica en educación primaria? un medio de estimular el pensamiento computacional,2020,Education in the Knowledge Society,core,0.8500000000000001,2,24.0,24.0,18.0,8.149999999999999,11.0,Humanities; Psychology; Philosophy,p3_2020_2026
10.15388/infedu.2020.28,BlocklyScript: Design and Pilot Evaluation of an RPG Platform Game for Cultivating Computational Thinking Skills to Young Students,BlocklyScript: Design and Pilot Evaluation of an RPG Platform Game for Cultivating Computational Thinking Skills to Young Students,2020,Informatics in Education,core,1.0,3,24.0,24.0,23.0,,123.0,Computational thinking; Higher-order thinking; Mathematics education; Computer science; Process (computing),p3_2020_2026
10.1016/j.ecresq.2023.03.004,Gender equity and motivational readiness for computational thinking in early childhood,Gender equity and motivational readiness for computational thinking in early childhood,2023,Early Childhood Research Quarterly,core,0.8500000000000001,2,23.0,23.0,24.0,78.0,128.0,Computational thinking; Coding (social sciences); Psychology; Developmental psychology; Early childhood,p3_2020_2026
10.1186/s40561-022-00213-x,Motivating youth to learn STEM through a gender inclusive digital forensic science program,Motivating youth to learn STEM through a gender inclusive digital forensic science program,2023,Smart Learning Environments,broad,0.6666666666666667,2,23.0,23.0,20.0,2.5,303.0,Forensic science; Digital forensics; Data science; Computer science; Psychology,p3_2020_2026
10.1007/s11423-022-10093-0,Exploring the characteristics of an optimal design of non-programming plugged learning for developing primary school students’ computational,Exploring the characteristics of an optimal design of non-programming plugged learning for developing primary school students’ computational thinking in mathematics,2022,Educational Technology Research and Development,core,0.9083333333333334,3,23.0,23.0,21.0,0.5,172.0,Computational thinking; Mathematics education; Computer science; Test (biology); Process (computing),p3_2020_2026
10.1016/j.cag.2022.01.002,The design and evaluation of an AR-based serious game to teach programming,The design and evaluation of an AR-based serious game to teach programming,2022,Computers and Graphics,broad,0.575,2,23.0,23.0,23.0,2.5,151.0,Usability; Computer science; Game design; Game Developer; Game design document,p3_2020_2026
10.1080/10494820.2019.1643741,Programming trajectories analytics in block-based programming language learning,Programming trajectories analytics in block-based programming language learning,2022,Interactive Learning Environments,broad,0.7250000000000001,3,23.0,23.0,24.0,,92.0,Computer science; Block (permutation group theory); Cluster analysis; Syntax; Computational thinking,p3_2020_2026
10.1145/3494579,Elementary Computational Thinking Instruction and Assessment: A Learning Trajectory Perspective,Elementary Computational Thinking Instruction and Assessment: A Learning Trajectory Perspective,2022,ACM Transactions on Computing Education,broad,0.7250000000000001,3,23.0,23.0,18.0,4.45,122.0,Mathematics education; Empirical research; Perspective (graphical); Experiential learning; Computer science,p3_2020_2026
10.1080/08993408.2020.1866933,Communicating about computational thinking: understanding affordances of portfolios for assessing high school students’ computational thinki,Communicating about computational thinking: understanding affordances of portfolios for assessing high school students’ computational thinking and participation practices,2021,Computer Science Education,broad,0.7250000000000001,3,23.0,23.0,27.0,,91.0,Rubric; Computational thinking; Affordance; Computer science; Coding (social sciences),p3_2020_2026
10.3390/educsci11080443,"Mapping k-12 computer science teacher’s interest, self-confidence, and knowledge about the use of educational robotics to teach","Mapping k-12 computer science teacher’s interest, self-confidence, and knowledge about the use of educational robotics to teach",2021,Education Sciences,core,1.0,3,23.0,23.0,26.0,,136.0,Robotics; Artificial intelligence; Mathematics education; Computer science; Science education,p3_2020_2026
10.4018/978-1-7998-7308-2,Teaching Computational Thinking and Coding to Young Children,Teaching Computational Thinking and Coding to Young Children,2021,,broad,0.6333333333333333,3,23.0,23.0,15.0,14.8,49.0,Computational thinking; Coding (social sciences); Computer science; Psychology; Mathematics education,p3_2020_2026
10.1007/978-3-030-39360-1,"Guide to Teaching Computer Science: An Activity-Based Approach, Third Edition","Guide to Teaching Computer Science: An Activity-Based Approach, Third Edition",2020,,broad,0.7250000000000001,3,23.0,23.0,40.0,6.1,82.0,Computer science; Mathematics education; Conceptual change; Psychology,p3_2020_2026
10.1007/s11191-020-00141-7,Understanding Biological Evolution Through Computational Thinking: a K-12 Learning Progression,Understanding Biological Evolution Through Computational Thinking: a K-12 Learning Progression,2020,Science and Education,broad,0.6333333333333333,3,23.0,23.0,26.0,2.35,121.0,Computational thinking; Context (archaeology); Science education; Next Generation Science Standards; Computer science,p3_2020_2026
10.1088/1742-6596/1581/1/012046,The effectiveness of inquiry-based learning on computational thinking skills and self-efficacy of high school students,The effectiveness of inquiry-based learning on computational thinking skills and self-efficacy of high school students,2020,Journal of Physics: Conference Series,core,0.8500000000000001,2,23.0,23.0,20.0,,157.0,Self-efficacy; Mathematics education; Computational thinking; Test (biology); Critical thinking,p3_2020_2026
10.1109/educon45650.2020.9125103,RoboSTEAM project systematic mapping: Challenge based learning and robotics,RoboSTEAM project systematic mapping: Challenge based learning and robotics,2020,"IEEE Global Engineering Education Conference, EDUCON",core,1.0,3,23.0,23.0,26.0,,161.0,Process (computing); Computer science; Project-based learning; Erasmus+; Robotics,p3_2020_2026
10.1177/1478210319894785,Teaching programming and mathematics in practice: A case study from a Swedish primary school,Teaching programming and mathematics in practice: A case study from a Swedish primary school,2020,Policy Futures in Education,core,0.8166666666666667,3,23.0,23.0,20.0,,133.0,Mathematics education; Ninth; Connected Mathematics; Computational thinking; Computer science,p3_2020_2026
10.17275/per.20.22.7.2,Investigating computational thinking skills based on different variables and determining the predictor variables,Investigating computational thinking skills based on different variables and determining the predictor variables,2020,Participatory Educational Research,core,0.8500000000000001,2,23.0,23.0,17.0,,133.0,Competence (human resources); Computational thinking; Descriptive statistics; Mathematics education; Scale (ratio),p3_2020_2026
10.1007/s11423-024-10364-y,"Computational thinking for the digital age: a systematic review of tools, pedagogical strategies, and assessment practices","Computational thinking for the digital age: a systematic review of tools, pedagogical strategies, and assessment practices",2024,Educational Technology Research and Development,core,0.8166666666666667,3,22.0,22.0,28.0,,182.0,Curriculum; Subject (documents); Computational thinking; Promotion (chess); Computer science,p3_2020_2026
10.1016/j.compedu.2024.105045,Advancing young students’ computational thinking: An investigation of structured curriculum in early years primary schooling,Advancing young students’ computational thinking: An investigation of structured curriculum in early years primary schooling,2024,Computers and Education,broad,0.5416666666666667,3,22.0,22.0,27.0,0.25,346.0,Curriculum; Computational thinking; Mathematics education; Primary (astronomy); Pedagogy,p3_2020_2026
10.3390/app14156418,"The Impact of a Digital Game-Based AI Chatbot on Students’ Academic Performance, Higher-Order Thinking, and Behavioral Patterns in an Inform","The Impact of a Digital Game-Based AI Chatbot on Students’ Academic Performance, Higher-Order Thinking, and Behavioral Patterns in an Information Technology Curriculum",2024,Applied Sciences (Switzerland),broad,0.5416666666666667,3,22.0,22.0,24.0,,200.0,Chatbot; Computer science; Mathematics education; Creativity; Curriculum,p3_2020_2026
10.1007/s10639-022-11342-8,Teacher development in integrated STEM education: Design of lesson plans through the lens of computational thinking,Teacher development in integrated STEM education: Design of lesson plans through the lens of computational thinking,2023,Education and Information Technologies,broad,0.6333333333333333,3,22.0,22.0,22.0,,138.0,Mathematics education; Computational thinking; Science education; Professional development; Conformity,p3_2020_2026
10.1007/s10639-022-11465-y,The effect of scaffolding programming games and attitudes towards programming on the development of Computational Thinking,The effect of scaffolding programming games and attitudes towards programming on the development of Computational Thinking,2023,Education and Information Technologies,broad,0.7250000000000001,3,22.0,22.0,26.0,0.5,89.0,Scaffold; Computational thinking; Game based learning; Mathematics education; Computer science,p3_2020_2026
10.1007/s40593-022-00316-z,Exploring Gender Differences in Computational Thinking Learning in a VR Classroom: Developing Machine Learning Models Using Eye-Tracking Dat,Exploring Gender Differences in Computational Thinking Learning in a VR Classroom: Developing Machine Learning Models Using Eye-Tracking Data and Explaining the Models,2023,International Journal of Artificial Intelligence in Education,core,1.0,3,22.0,22.0,28.0,1.25,110.0,Computational thinking; Discriminative model; Eye tracking; Computer science; Artificial intelligence,p3_2020_2026
10.1016/j.dche.2023.100126,Complementary role of large language models in educating undergraduate design of distillation column: Methodology development,Complementary role of large language models in educating undergraduate design of distillation column: Methodology development,2023,Digital Chemical Engineering,broad,0.5166666666666667,1,22.0,22.0,19.0,0.25,109.0,Curriculum; Engineering ethics; Process (computing); Critical thinking; Computer science,p3_2020_2026
10.1016/j.ecresq.2023.05.002,Coding as another language: Research-based curriculum for early childhood computer science,Coding as another language: Research-based curriculum for early childhood computer science,2023,Early Childhood Research Quarterly,broad,0.5416666666666667,3,22.0,22.0,21.0,0.25,85.0,Curriculum; Computational thinking; Coding (social sciences); Conversation; Computer science,p3_2020_2026
10.1080/10494820.2021.1986725,A K-6 computational thinking curricular framework: pedagogical implications for teaching practice,A K-6 computational thinking curricular framework: pedagogical implications for teaching practice,2023,Interactive Learning Environments,core,1.0,3,22.0,22.0,23.0,3.0,151.0,Computational thinking; Mathematics education; Teaching method; Computer science; Pedagogy,p3_2020_2026
10.1111/jcal.12850,The effect of an unplugged coding course on primary school students' improvement in their computational thinking skills,The effect of an unplugged coding course on primary school students' improvement in their computational thinking skills,2023,Journal of Computer Assisted Learning,core,1.0,3,22.0,22.0,24.0,,158.0,Curriculum; Computational thinking; Mathematics education; Coding (social sciences); Medical education,p3_2020_2026
10.1007/s10639-021-10736-4,How do elementary school teachers learn coding and robotics? A case study of mediations and conflicts,How do elementary school teachers learn coding and robotics? A case study of mediations and conflicts,2022,EDUCATION AND INFORMATION TECHNOLOGIES,core,0.8500000000000001,2,22.0,22.0,17.0,,99.0,Robotics; Coding (social sciences); Axial coding; Mathematics education; Artificial intelligence,p3_2020_2026
10.1007/s41979-022-00077-3,Examining Changes in Teachers’ Beliefs Toward Integrating Computational Thinking to Teach Literacy and Math Concepts in Grades K-2,Examining Changes in Teachers’ Beliefs Toward Integrating Computational Thinking to Teach Literacy and Math Concepts in Grades K-2,2022,Journal for STEM Education Research,core,0.9083333333333334,3,22.0,22.0,19.0,1.0,122.0,Mathematics education; Literacy; Coding (social sciences); Perception; Computational thinking,p3_2020_2026
10.1177/07356331211004048,Analysis of Computational Thinking in Children’s Literature for K-6 Students: Literature as a Non-Programming Unplugged Resource,Analysis of Computational Thinking in Children’s Literature for K-6 Students: Literature as a Non-Programming Unplugged Resource,2022,Journal of Educational Computing Research,core,1.0,3,22.0,22.0,23.0,,128.0,Computational thinking; Curriculum; Computer science; Resource (disambiguation); Abstraction,p3_2020_2026
10.1109/cog47356.2020.9231881,Promoting Computer Science Learning with Block-Based Programming and Narrative-Centered Gameplay,Promoting Computer Science Learning with Block-Based Programming and Narrative-Centered Gameplay,2020,"IEEE Conference on Computatonal Intelligence and Games, CIG",broad,0.5416666666666667,3,22.0,22.0,19.0,,49.0,Narrative; Computer science; Game based learning; Mathematics education; Game design,p3_2020_2026
10.1145/3328778.3366849,A principled approach to designing a computational thinking practices assessment for early grades,A principled approach to designing a computational thinking practices assessment for early grades,2020,SIGCSE 2020: PROCEEDINGS OF THE 51ST ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,core,0.8166666666666667,3,22.0,22.0,27.0,,75.0,Computational thinking; Debugging; Computer science; Curriculum; Focus (optics),p3_2020_2026
10.14201/eks.21443,Learning with robotics in primary education? A means of stimulating computational thinking; ¿Aprender con robótica en Educación Primaria? Un,Learning with robotics in primary education? A means of stimulating computational thinking; ¿Aprender con robótica en Educación Primaria? Un medio de estimular el pensamiento computacional,2020,Education in the Knowledge Society,core,0.8500000000000001,2,22.0,22.0,9.0,,92.0,Humanities; Philosophy; Psychology,p3_2020_2026
10.1007/s10639-023-12181-x,Comparing the effects of plugged-in and unplugged activities on computational thinking development in young children,Comparing the effects of plugged-in and unplugged activities on computational thinking development in young children,2024,Education and Information Technologies,core,0.9083333333333334,3,21.0,21.0,24.0,,66.0,Computational thinking; Modularity (biology); Mathematics education; Quality (philosophy); Psychology,p3_2020_2026
10.1111/jcal.12996,Empowering learners with AI-generated content for programming learning and computational thinking: The lens of extended effective use theory,Empowering learners with AI-generated content for programming learning and computational thinking: The lens of extended effective use theory,2024,Journal of Computer Assisted Learning,core,0.9083333333333334,3,21.0,21.0,21.0,,53.0,Abstraction; Debugging; Computer science; Fidelity; Computational thinking,p3_2020_2026
10.1186/s40594-024-00495-2,Enhancing programming learning performance through a Jigsaw collaborative learning method in a metaverse virtual space,Enhancing programming learning performance through a Jigsaw collaborative learning method in a metaverse virtual space,2024,International Journal of STEM Education,core,0.8166666666666667,3,21.0,21.0,25.0,0.5,136.0,Jigsaw; Metaverse; Educational technology; Computer science; Space (punctuation),p3_2020_2026
10.1002/cae.22669,What influences computational thinking? A theoretical and empirical study based on the influence of learning engagement on computational thi,What influences computational thinking? A theoretical and empirical study based on the influence of learning engagement on computational thinking in higher education,2023,Computer Applications in Engineering Education,broad,0.7250000000000001,3,21.0,21.0,24.0,,117.0,Computational thinking; Student engagement; Mathematics education; Psychology; Empirical research,p3_2020_2026
10.1007/s10639-022-11462-1,Examination of adaptation components in serious games: a systematic review study,Examination of adaptation components in serious games: a systematic review study,2023,Education and Information Technologies,broad,0.6333333333333333,3,21.0,21.0,17.0,,103.0,Adaptation (eye); Computer science; Process (computing); Variety (cybernetics); Adaptability,p3_2020_2026
10.1016/j.compedu.2022.104657,Effects of voice assistant creation using different learning approaches on performance of computational thinking,Effects of voice assistant creation using different learning approaches on performance of computational thinking,2023,Computers and Education,broad,0.6333333333333333,3,21.0,21.0,20.0,0.75,125.0,Experiential learning; Anxiety; Mathematics education; Psychology; Computer science,p3_2020_2026
10.1016/j.jss.2022.111516,EUDability: A new construct at the intersection of End-User Development and Computational Thinking,EUDability: A new construct at the intersection of End-User Development and Computational Thinking,2023,Journal of Systems and Software,core,1.0,3,21.0,21.0,22.0,,88.0,Construct (python library); Intersection (aeronautics); Computer science; Work (physics); Computational thinking,p3_2020_2026
10.1016/j.tsc.2023.101337,Improving early childhood pre-service teachers’ computational thinking skills through the unplugged computational thinking integrated STEM a,Improving early childhood pre-service teachers’ computational thinking skills through the unplugged computational thinking integrated STEM approach,2023,Thinking Skills and Creativity,core,1.0,3,21.0,21.0,23.0,1.0,195.0,Creativity; Early childhood; Mathematics education; Computational thinking; Service (business),p3_2020_2026
10.1080/10494820.2021.1938612,Effect of design-based learning on elementary students computational thinking skills in visual programming maker course,Effect of design-based learning on elementary students computational thinking skills in visual programming maker course,2023,Interactive Learning Environments,core,1.0,3,21.0,21.0,23.0,,100.0,Mathematics education; Curriculum; Computational thinking; Product (mathematics); Focus group,p3_2020_2026
10.1108/ils-03-2022-0051,Toward a debugging pedagogy: helping students learn to get unstuck with physical computing systems,Toward a debugging pedagogy: helping students learn to get unstuck with physical computing systems,2023,Information and Learning Science,broad,0.575,2,21.0,21.0,21.0,2.6,38.0,Debugging; Computer science; Orchestration; Embodied cognition; Agency (philosophy),p3_2020_2026
10.1007/s13218-021-00750-6,Primary Mathematics Teachers’ Understanding of Computational Thinking,Primary Mathematics Teachers’ Understanding of Computational Thinking,2022,KI - Kunstliche Intelligenz,broad,0.7250000000000001,3,21.0,21.0,24.0,1.0,191.0,Mathematics education; Curriculum; Computational thinking; Inclusion (mineral); Perspective (graphical),p3_2020_2026
10.1016/j.learninstruc.2022.101667,Impact of programming on primary mathematics learning,Impact of programming on primary mathematics learning,2022,Learning and Instruction,broad,0.6333333333333333,3,21.0,21.0,19.0,127.5999999999998,108.0,Scratch; Euclidean geometry; Computer science; Mathematics education; Decomposition,p3_2020_2026
10.1080/08993408.2021.1935603,Interdisciplinary computational thinking with music and programming: a case study on algorithmic music composition with Sonic Pi,Interdisciplinary computational thinking with music and programming: a case study on algorithmic music composition with Sonic Pi,2022,Computer Science Education,broad,0.6333333333333333,3,21.0,21.0,17.0,5.05,71.0,Computational thinking; Computer science; Curriculum; Context (archaeology); Composition (language),p3_2020_2026
10.3389/fpsyg.2022.875382,Combined Effects of Block-Based Programming and Physical Computing on Primary Students' Computational Thinking Skills,Combined Effects of Block-Based Programming and Physical Computing on Primary Students' Computational Thinking Skills,2022,Frontiers in Psychology,core,1.0,3,21.0,21.0,21.0,0.75,134.0,Computational thinking; Curriculum; Class (philosophy); Mathematics education; Computer science,p3_2020_2026
10.1002/cae.22374,Pedagogy of teaching introductory text-based programming in terms of computational thinking concepts and practices,Pedagogy of teaching introductory text-based programming in terms of computational thinking concepts and practices,2021,Computer Applications in Engineering Education,broad,0.6333333333333333,3,21.0,21.0,20.0,1.85,151.0,Curriculum; Computational thinking; Computer science; Syntax; Mathematics education,p3_2020_2026
10.1109/access.2021.3137076,"Novelette, a Usable Visual Storytelling Digital Learning Environment","Novelette, a Usable Visual Storytelling Digital Learning Environment",2021,IEEE Access,broad,0.6666666666666667,2,21.0,21.0,17.0,,100.0,Usability; Computer science; Creativity; Storytelling; Digital storytelling,p3_2020_2026
10.1177/0735633120978530,Learning Culture and Computational Thinking in a Spanish Course: A Development Model,Learning Culture and Computational Thinking in a Spanish Course: A Development Model,2021,Journal of Educational Computing Research,broad,0.6333333333333333,3,21.0,21.0,20.0,,92.0,Subject (documents); Mathematics education; Scratch; Computer science; Instructional design,p3_2020_2026
10.1007/s11251-020-09527-0,Preparing preservice teachers to use block-based coding in scientific modeling lessons,Preparing preservice teachers to use block-based coding in scientific modeling lessons,2020,INSTRUCTIONAL SCIENCE,broad,0.7250000000000001,3,21.0,21.0,20.0,0.5,68.0,Educational psychology; Coding (social sciences); Computer science; Block (permutation group theory); Mathematics education,p3_2020_2026
10.1080/10494820.2019.1612446,Communicating computational concepts and practices within high school students’ portfolios of making electronic textiles,Communicating computational concepts and practices within high school students’ portfolios of making electronic textiles,2020,Interactive Learning Environments,broad,0.7250000000000001,3,21.0,21.0,22.0,1.0,94.0,Computer science; Process (computing); Class (philosophy); Portfolio; Computational thinking,p3_2020_2026
10.1080/17439884.2020.1727500,Designing and assessing digital games in a classroom: an emerging culture of critique,Designing and assessing digital games in a classroom: an emerging culture of critique,2020,"Learning, Media and Technology",broad,0.6666666666666667,2,21.0,21.0,18.0,,141.0,Ethnomethodology; Situated; Negotiation; Conversation analysis; Conversation,p3_2020_2026
10.1145/3328778.3366808,Can majoring in computer science improve general problem-solving skills?,Can majoring in computer science improve general problem-solving skills?,2020,SIGCSE 2020: PROCEEDINGS OF THE 51ST ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,core,0.8166666666666667,3,21.0,21.0,21.0,25.0,80.0,Task (project management); Computational thinking; Mathematics education; Computer science; Variety (cybernetics),p3_2020_2026
10.1145/3373165.3373173,Progression of Computational Thinking Skills in Swedish Compulsory Schools with Block-based Programming,Progression of Computational Thinking Skills in Swedish Compulsory Schools with Block-based Programming,2020,"PROCEEDINGS OF THE TWENTY-SECOND AUSTRALASIAN COMPUTING EDUCATION CONFERENCE, ACE'20",core,1.0,3,21.0,21.0,19.0,3.0,83.0,Computational thinking; Documentation; Computer science; Curriculum; Mathematics education,p3_2020_2026
10.6018/red.410191,Educational robotics simulator for fostering computational thinking; Simulador de robótica educativa para la promoción del pensamiento compu,Educational robotics simulator for fostering computational thinking; Simulador de robótica educativa para la promoción del pensamiento computacional,2020,Revista de Educacion a Distancia,core,1.0,3,21.0,21.0,16.0,0.5,28.0,Computational thinking; Humanities; Computer science; Educational robotics; Artificial intelligence,p3_2020_2026
10.1007/s12528-023-09356-3,Adopting distributed pair programming as an effective team learning activity: a systematic review,Adopting distributed pair programming as an effective team learning activity: a systematic review,2024,Journal of Computing in Higher Education,broad,0.6333333333333333,3,20.0,20.0,20.0,5.199999999999999,121.0,Knowledge management; Psychology; Teamwork; Leverage (statistics); Computer science,p3_2020_2026
10.1080/10494820.2022.2129392,"Roles, applications, and research designs of robots in science education: a systematic review and bibliometric analysis of journal publicati","Roles, applications, and research designs of robots in science education: a systematic review and bibliometric analysis of journal publications from 1996 to 2020",2024,Interactive Learning Environments,broad,0.575,2,20.0,20.0,15.0,,71.0,Citation; Psychological intervention; Computer science; Robot; Thematic analysis,p3_2020_2026
10.1007/s10639-023-11777-7,Evaluation and development of STEAM teachers’ computational thinking skills: Analysis of multiple influential factors,Evaluation and development of STEAM teachers’ computational thinking skills: Analysis of multiple influential factors,2023,Education and Information Technologies,core,1.0,3,20.0,20.0,19.0,,101.0,Mathematics education; Scale (ratio); School teachers; Psychology; Cognitively Guided Instruction,p3_2020_2026
10.1007/s10758-022-09593-y,Preparing Pre-Service Teachers for Computational Thinking Skills and its Teaching: A Convergent Mixed-Method Study,Preparing Pre-Service Teachers for Computational Thinking Skills and its Teaching: A Convergent Mixed-Method Study,2023,"Technology, Knowledge and Learning",core,1.0,3,20.0,20.0,20.0,,88.0,Mathematics education; Thematic analysis; Process (computing); Perception; Multimethodology,p3_2020_2026
10.1007/s10956-023-10028-1,Effects of Robotics Education on Young Children’s Cognitive Development: a Pilot Study with Eye-Tracking,Effects of Robotics Education on Young Children’s Cognitive Development: a Pilot Study with Eye-Tracking,2023,Journal of Science Education and Technology,core,0.8500000000000001,2,20.0,20.0,21.0,14.65,120.0,Cognition; Thematic analysis; Psychology; Eye tracking; Robotics,p3_2020_2026
10.1016/j.caeai.2023.100154,Developing a weather prediction project-based machine learning course in facilitating AI learning among high school students,Developing a weather prediction project-based machine learning course in facilitating AI learning among high school students,2023,Computers and Education: Artificial Intelligence,core,1.0,3,20.0,20.0,21.0,,268.0,Artificial intelligence; Computer science; Python (programming language); Mathematics education; Machine learning,p3_2020_2026
10.1002/cae.22442,Effects of technology-enhanced learning approaches on learners with different prior learning attitudes and knowledge in computational thinki,Effects of technology-enhanced learning approaches on learners with different prior learning attitudes and knowledge in computational thinking,2022,Computer Applications in Engineering Education,core,0.9083333333333334,3,20.0,20.0,18.0,,69.0,Computer science; Mathematics education; Educational technology; Active learning (machine learning); Experiential learning,p3_2020_2026
10.1080/02568543.2021.1981503,Unplugged Debugging Activities for Developing Young Learners' Debugging Skills,Unplugged Debugging Activities for Developing Young Learners' Debugging Skills,2022,JOURNAL OF RESEARCH IN CHILDHOOD EDUCATION,broad,0.575,2,20.0,20.0,17.0,,56.0,Debugging; Algorithmic program debugging; Computer science; Psychology; Programming language,p3_2020_2026
10.1108/lht-01-2021-0027,Effects of LEGO robotic on freshmen students' computational thinking and programming learning attitudes in Taiwan,Effects of LEGO robotic on freshmen students' computational thinking and programming learning attitudes in Taiwan,2022,Library Hi Tech,core,1.0,3,20.0,20.0,18.0,1.0,100.0,Robotics; Artificial intelligence; Curriculum; Computational thinking; Computer science,p3_2020_2026
10.1115/detc2022-91173,PERSONALIZED PRODUCT DESIGN THROUGH DIGITAL FABRICATION,PERSONALIZED PRODUCT DESIGN THROUGH DIGITAL FABRICATION,2022,,broad,0.5166666666666667,1,20.0,20.0,14.0,,27.0,Workflow; Computer science; Usability; Product design; Iterative design,p3_2020_2026
10.1007/s11423-021-10021-8,Understanding the relationship between computational thinking and computational participation: a case study from Scratch online community,Understanding the relationship between computational thinking and computational participation: a case study from Scratch online community,2021,Educational Technology Research and Development,core,0.8166666666666667,3,20.0,20.0,23.0,0.5,73.0,Computational thinking; Scratch; Educational technology; Computer science; Computational model,p3_2020_2026
10.1145/3408877.3432376,Development and Preliminary Validation of the Assessment of Computing for Elementary Students (ACES),Development and Preliminary Validation of the Assessment of Computing for Elementary Students (ACES),2021,"PROCEEDINGS OF THE 52ND ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION, SIGCSE 2021",broad,0.5416666666666667,3,20.0,20.0,23.0,10.0,46.0,Curriculum; Computational thinking; Coding (social sciences); Mathematics education; Computer science,p3_2020_2026
10.3390/educsci11090518,Fostering computational thinking skills: A didactic proposal for elementary school grades,Fostering computational thinking skills: A didactic proposal for elementary school grades,2021,Education Sciences,core,1.0,3,20.0,20.0,19.0,,234.0,Computational thinking; Educational robotics; Computer science; Mathematics education; Scratch,p3_2020_2026
10.5220/0010477001570164,Enhancing Computational Thinking Skills using Robots and Digital Storytelling,Enhancing Computational Thinking Skills using Robots and Digital Storytelling,2021,CSEDU: PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION - VOL 1,core,1.0,3,20.0,20.0,18.0,,60.0,Storytelling; Computational thinking; Computer science; Digital storytelling; Robot,p3_2020_2026
10.1007/s11528-020-00479-3,Applying Levels of Abstraction to Mathematics Word Problems,Applying Levels of Abstraction to Mathematics Word Problems,2020,TECHTRENDS,core,0.8166666666666667,3,20.0,20.0,22.0,5.0,107.0,Abstraction; Word (group theory); Computer science; Educational technology; Mathematics education,p3_2020_2026
