doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1007/978-3-319-93566-9_12,Case studies of elementary children’s engagement in computational thinking through scratch programming,Case studies of elementary children’s engagement in computational thinking through scratch programming,2018,,broad,0.7250000000000001,3,31.0,31.0,34.0,,104.0,Scratch; Computational thinking; Computer science; Curriculum; Mathematics education,p2_2013_2019
10.1016/j.procs.2017.08.018,Fostering Computational Thinking in Primary School through a LEGO®-based Music Notation,Fostering Computational Thinking in Primary School through a LEGO®-based Music Notation,2017,Procedia Computer Science,broad,0.5416666666666667,3,31.0,31.0,27.0,6.0,207.0,Computer science; Notation; Musical notation; Computational thinking; Metaphor,p2_2013_2019
10.1145/2839509.2844636,A study on the impact of multidisciplinary collaboration on computational thinking,A study on the impact of multidisciplinary collaboration on computational thinking,2016,,broad,0.7250000000000001,3,31.0,31.0,29.0,,121.0,Computational thinking; Multidisciplinary approach; Mathematics education; Test (biology); Perception,p2_2013_2019
10.1145/2967934.2968109,Opening the black box of play: Strategy analysis of an educational game,Opening the black box of play: Strategy analysis of an educational game,2016,CHI PLAY 2016: PROCEEDINGS OF THE 2016 ANNUAL SYMPOSIUM ON COMPUTER-HUMAN INTERACTION IN PLAY,broad,0.6333333333333333,3,31.0,31.0,29.0,1.5,71.0,Computer science; Educational game; Learning analytics; Process (computing); Game based learning,p2_2013_2019
10.1145/2968120.2987750,Assessing computational thinking in students' game designs,Assessing computational thinking in students' game designs,2016,CHI PLAY 2016: PROCEEDINGS OF THE ANNUAL SYMPOSIUM ON COMPUTER-HUMAN INTERACTION IN PLAY COMPANION,broad,0.6333333333333333,3,31.0,31.0,28.0,,103.0,Computational thinking; Computer science; Scratch; Narrative; Game design,p2_2013_2019
10.1145/2808006.2808033,Students want to create apps: Leveraging computational thinking to teach mobile software development,Students want to create apps: Leveraging computational thinking to teach mobile software development,2015,,broad,0.6333333333333333,3,31.0,31.0,26.0,,59.0,Syllabus; Curiosity; Class (philosophy); Task (project management); Computer science,p2_2013_2019
10.1145/2538862.2538956,Effectiveness of a Computational Thinking (CS0) course on student analytical skills,Effectiveness of a Computational Thinking (CS0) course on student analytical skills,2014,PROCEEDINGS OF THE 45TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION (SIGCSE'14),broad,0.6333333333333333,3,31.0,31.0,19.0,,113.0,Mathematics education; Class (philosophy); Curriculum; Course (navigation); Test (biology),p2_2013_2019
10.1145/2676660,A qualitative study of students' computational thinking skills in a data-driven computing class,A qualitative study of students' computational thinking skills in a data-driven computing class,2014,ACM Transactions on Computing Education,core,1.0,3,31.0,31.0,26.0,,147.0,Computational thinking; Computer science; Class (philosophy); Visualization; Context (archaeology),p2_2013_2019
10.1109/icra.2013.6630613,A visual robot-programming environment for multidisciplinary education,A visual robot-programming environment for multidisciplinary education,2013,Proceedings - IEEE International Conference on Robotics and Automation,core,1.0,3,31.0,31.0,25.0,,68.0,Computer science; Multidisciplinary approach; Robotics; Robot; Multimedia,p2_2013_2019
10.1007/978-3-030-35343-8_41,AutoThinking: An Adaptive Computational Thinking Game,AutoThinking: An Adaptive Computational Thinking Game,2019,Lecture Notes in Computer Science,broad,0.6083333333333334,1,30.0,30.0,33.0,3.0,69.0,Computer science; Adaptability; Set (abstract data type); Human–computer interaction; Multimedia,p2_2013_2019
10.1007/978-981-13-6528-7_2,Computational Thinking—More Than a Variant of Scientific Inquiry!,Computational Thinking—More Than a Variant of Scientific Inquiry!,2019,,broad,0.6333333333333333,3,30.0,30.0,24.0,,66.0,Computer science; Context (archaeology); Abstraction; Computational thinking; Terminology,p2_2013_2019
10.1007/s10639-019-09919-x,Computational thinking within the context of professional life: Change in CT skill from the viewpoint of teachers,Computational thinking within the context of professional life: Change in CT skill from the viewpoint of teachers,2019,Education and Information Technologies,core,1.0,3,30.0,30.0,27.0,1.35,129.0,Context (archaeology); Qualitative property; Psychology; Mathematics education; Qualitative research,p2_2013_2019
10.15294/jpii.v8i4.19259,Developing scientific literacy-based teaching materials to improve students’ computational thinking skills,Developing scientific literacy-based teaching materials to improve students’ computational thinking skills,2019,Jurnal Pendidikan IPA Indonesia,core,0.8500000000000001,2,30.0,30.0,28.0,,306.0,Class (philosophy); Mathematics education; Test (biology); Literacy; Scientific literacy,p2_2013_2019
10.1007/978-3-030-02762-9_9,MiniColon; Teaching kids computational thinking using an interactive serious game,MiniColon; Teaching kids computational thinking using an interactive serious game,2018,Lecture Notes in Computer Science,broad,0.5416666666666667,3,30.0,30.0,30.0,,75.0,Computational thinking; Computer science; Scratch; Multimedia; Gesture,p2_2013_2019
10.1145/3284179.3284186,Exploring the effect of a robotics laboratory on computational thinking skills in primary school children using the Bebras tasks,Exploring the effect of a robotics laboratory on computational thinking skills in primary school children using the Bebras tasks,2018,ACM International Conference Proceeding Series,core,1.0,3,30.0,30.0,20.0,1.0,94.0,Computational thinking; Robotics; Artificial intelligence; Christian ministry; Context (archaeology),p2_2013_2019
10.1007/978-3-319-71483-7_15,Solving everyday challenges in a computational way of thinking,Solving everyday challenges in a computational way of thinking,2017,Lecture Notes in Computer Science,core,0.8166666666666667,3,30.0,30.0,36.0,,48.0,Computer science; Computational thinking; Everyday life; Process (computing); Focus (optics),p2_2013_2019
10.1145/3144826.3145355,Promotng Computatonal Thinking in K-12 students by applying unplugged methods and robotcs,Promotng Computatonal Thinking in K-12 students by applying unplugged methods and robotcs,2017,ACM International Conference Proceeding Series,core,1.0,3,30.0,30.0,25.0,,106.0,Computational thinking; Context (archaeology); Computer science; Robotics; Mathematics education,p2_2013_2019
10.1080/1045988x.2016.1164117,Teaching problem solving to students receiving tiered interventions using the concrete-representational-abstract sequence and schema-based i,Teaching problem solving to students receiving tiered interventions using the concrete-representational-abstract sequence and schema-based instruction,2016,Preventing School Failure,broad,0.575,2,30.0,30.0,27.0,,80.0,Schema (genetic algorithms); Mathematics education; Psychological intervention; Computer science; Psychology,p2_2013_2019
10.1109/fie.2016.7757408,Teaching programming based on Computational Thinking,Teaching programming based on Computational Thinking,2016,"Proceedings - Frontiers in Education Conference, FIE",broad,0.575,2,30.0,30.0,23.0,,114.0,Computational thinking; Computer science; Dimension (graph theory); Critical systems thinking; Parallel thinking,p2_2013_2019
10.1016/j.tsc.2019.100593,Out-of-school assistance in the teaching of visual creative programming in the game-based environment – Case study: Poland,Out-of-school assistance in the teaching of visual creative programming in the game-based environment – Case study: Poland,2019,Thinking Skills and Creativity,core,1.0,3,29.0,29.0,29.0,,274.0,Notice; Computational thinking; Scratch; Sample (material); Mathematics education,p2_2013_2019
10.1109/rita.2018.2809941,Learning Scenarios for the Subject Methodology of Programming from Evaluating the Computational Thinking of New Students,Learning Scenarios for the Subject Methodology of Programming from Evaluating the Computational Thinking of New Students,2018,Revista Iberoamericana de Tecnologias del Aprendizaje,core,0.9083333333333334,3,29.0,29.0,21.0,,112.0,Computational thinking; Abstraction; Computer science; Subject (documents); Decomposition,p2_2013_2019
10.1109/fie.2017.8190655,Computational thinking in mathematics education: A joint approach to encourage problem-solving ability,Computational thinking in mathematics education: A joint approach to encourage problem-solving ability,2017,"Proceedings - Frontiers in Education Conference, FIE",broad,0.6333333333333333,3,29.0,29.0,23.0,,164.0,Conformity; Mathematics education; Group (periodic table); Control (management); Computer science,p2_2013_2019
10.1109/itag.2014.15,Teaching computational thinking by playing games and building robots,Teaching computational thinking by playing games and building robots,2014,2014 INTERNATIONAL CONFERENCE ON INTERACTIVE TECHNOLOGIES AND GAMES (ITAG 2014),broad,0.6333333333333333,3,29.0,29.0,20.0,,212.0,Computational thinking; Computer science; Variety (cybernetics); Multimedia; Android (operating system),p2_2013_2019
10.1016/j.heliyon.2019.e02820,Skills in computational thinking of engineering students of the first school year,Skills in computational thinking of engineering students of the first school year,2019,Heliyon,core,1.0,3,28.0,28.0,22.0,0.25,205.0,Computational thinking; Creativity; Competence (human resources); Mathematics education; Critical thinking,p2_2013_2019
10.1145/3287324.3287333,Rethinking debugging as productive failure for CS education,Rethinking debugging as productive failure for CS education,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.7250000000000001,3,28.0,28.0,27.0,,44.0,Debugging; Algorithmic program debugging; Computer science; Computational thinking; Coding (social sciences),p2_2013_2019
10.20368/1971-8829/1628,How do pupils perceive educational robotics as a tool to improve their 21st century skills?,How do pupils perceive educational robotics as a tool to improve their 21st century skills?,2019,Journal of E-Learning and Knowledge Society,core,0.8500000000000001,2,28.0,28.0,,,124.0,Robotics; Artificial intelligence; Mathematics education; Psychology; Human–computer interaction,p2_2013_2019
10.1145/3197091.3197104,Relationship between computational thinking and a measure of intelligence as a general problem-solving ability,Relationship between computational thinking and a measure of intelligence as a general problem-solving ability,2018,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",broad,0.5416666666666667,3,28.0,28.0,24.0,3.0,130.0,Computational thinking; Meaning (existential); Computer science; Measure (data warehouse); Computational intelligence,p2_2013_2019
10.1525/abt.2018.80.1.21,"Algorithms, Abstractions, and Iterations: Teaching Computational Thinking Using Protein Synthesis Translation","Algorithms, Abstractions, and Iterations: Teaching Computational Thinking Using Protein Synthesis Translation",2018,American Biology Teacher,core,1.0,3,28.0,28.0,28.0,,104.0,Computer science; Construct (python library); Abstraction; Context (archaeology); Computational thinking,p2_2013_2019
10.3390/educsci8010018,Systematic design and rapid development of motion-based touchless games for enhancing students’ thinking skills,Systematic design and rapid development of motion-based touchless games for enhancing students’ thinking skills,2018,Education Sciences,core,0.8166666666666667,3,28.0,28.0,25.0,0.5,206.0,Computational thinking; Motion (physics); Promotion (chess); Mathematics education; Video game development,p2_2013_2019
10.1109/educon.2017.7943079,Computational thinking as springboard for learning object-oriented programming in an interactive MOOC,Computational thinking as springboard for learning object-oriented programming in an interactive MOOC,2017,"IEEE Global Engineering Education Conference, EDUCON",broad,0.6333333333333333,3,28.0,28.0,22.0,,104.0,Computer science; Computational thinking; Constructive; Grading (engineering); Massive open online course,p2_2013_2019
10.1145/3078072.3084313,Tunepad: Computational thinking through sound composition,Tunepad: Computational thinking through sound composition,2017,PROCEEDINGS OF THE 2017 ACM CONFERENCE ON INTERACTION DESIGN AND CHILDREN (IDC 2017),core,1.0,3,28.0,28.0,27.0,0.25,50.0,Computational thinking; Computer science; Coding (social sciences); Block (permutation group theory); Field (mathematics),p2_2013_2019
10.1145/3141880.3141885,Computational thinking as an emergent learning trajectory of mathematics,Computational thinking as an emergent learning trajectory of mathematics,2017,ACM International Conference Proceeding Series,broad,0.7250000000000001,3,28.0,28.0,17.0,6.050000000000001,188.0,Coursework; Computational thinking; Mathematics education; Syllabus; Computer science,p2_2013_2019
10.1145/2839509.2844656,Design insights into the creation and evaluation of a computer science educational game,Design insights into the creation and evaluation of a computer science educational game,2016,,core,0.8166666666666667,3,28.0,28.0,24.0,,88.0,Computational thinking; Craft; Computer science; Preference; Abstraction,p2_2013_2019
10.1145/2978249.2978265,From scratch to patch: Easing the blocks-Text transition,From scratch to patch: Easing the blocks-Text transition,2016,ACM International Conference Proceeding Series,core,1.0,3,28.0,28.0,24.0,,34.0,Scratch; Computer science; Debugging; Programming language; Python (programming language),p2_2013_2019
10.1093/bib/bbt005,A first course in computing with applications to biology,A first course in computing with applications to biology,2013,Briefings in Bioinformatics,broad,0.5416666666666667,3,28.0,28.0,23.0,0.5,98.0,Course (navigation); Computer science; Computational biology; Biology; Engineering,p2_2013_2019
10.1145/3336126,Programming embodied interactions with a remotely controlled educational robot,Programming embodied interactions with a remotely controlled educational robot,2019,ACM Transactions on Computing Education,core,1.0,3,27.0,27.0,27.0,,153.0,Embodied cognition; Human–computer interaction; Computational thinking; Robot; Educational robotics,p2_2013_2019
10.3390/fi11120263,The missing link to computational thinking,The missing link to computational thinking,2019,Future Internet,broad,0.7250000000000001,3,27.0,27.0,24.0,10.35,133.0,Computer science; Popularity; Focus (optics); Curriculum; Diversity (politics),p2_2013_2019
10.1109/educon.2018.8363469,Computational thinking through modeling in language lessons,Computational thinking through modeling in language lessons,2018,"IEEE Global Engineering Education Conference, EDUCON",broad,0.7250000000000001,3,27.0,27.0,23.0,,136.0,Computational thinking; Computer science; Vocabulary; Mathematics education; Context (archaeology),p2_2013_2019
10.1145/3159450.3159468,Using music to engage students in an introductory undergraduate programming course for non-Majors,Using music to engage students in an introductory undergraduate programming course for non-Majors,2018,SIGCSE'18: PROCEEDINGS OF THE 49TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.5416666666666667,3,27.0,27.0,25.0,,68.0,Student engagement; Curriculum; Computational thinking; Mathematics education; Coding (social sciences),p2_2013_2019
10.1145/3265757.3265778,Infusing computational thinking into middle grade science classrooms: Lessons learned,Infusing computational thinking into middle grade science classrooms: Lessons learned,2018,ACM International Conference Proceeding Series,core,0.9083333333333334,3,27.0,27.0,28.0,,108.0,Computational thinking; Curriculum; General partnership; Mathematics education; Computer science,p2_2013_2019
10.1145/2839509.2844624,CS0 for computer science majors at Ohio university,CS0 for computer science majors at Ohio university,2016,,broad,0.5416666666666667,3,27.0,27.0,28.0,,44.0,Python (programming language); Computer science; Mathematics education; Process (computing); Computational thinking,p2_2013_2019
10.1109/educon.2015.7096089,Computer programming as an educational tool in the English classroom a preliminary study,Computer programming as an educational tool in the English classroom a preliminary study,2015,"IEEE Global Engineering Education Conference, EDUCON",broad,0.6333333333333333,3,27.0,27.0,20.0,8.349999999999998,78.0,Computer science; Mainstream; Teamwork; Computational thinking; Mathematics education,p2_2013_2019
10.1119/perc.2013.pr.021,Computational Thinking for Physics: Programming Models of Physics Phenomenon in Elementary School,Computational Thinking for Physics: Programming Models of Physics Phenomenon in Elementary School,2013,2013 PHYSICS EDUCATION RESEARCH CONFERENCE,broad,0.6333333333333333,3,27.0,27.0,21.0,,94.0,Computational thinking; Mathematics education; Phenomenon; Curriculum; Computer science,p2_2013_2019
10.1007/978-981-13-6528-7_1,Introduction to Computational Thinking Education,Introduction to Computational Thinking Education,2019,,core,0.9083333333333334,3,26.0,26.0,26.0,,134.0,Computational thinking; Theme (computing); Mathematics education; Scope (computer science); Computer science,p2_2013_2019
10.1007/s10758-018-9389-5,How to Implement Educational Robotics’ Programs in Italian Schools: A Brief Guideline According to an Instructional Design Point of View,How to Implement Educational Robotics’ Programs in Italian Schools: A Brief Guideline According to an Instructional Design Point of View,2019,"Technology, Knowledge and Learning",broad,0.6333333333333333,3,26.0,26.0,23.0,0.25,136.0,Computer science; Robotics; Artificial intelligence; Educational robotics; Plan (archaeology),p2_2013_2019
10.1145/3341215.3356264,Hypercubes: A playful introduction to computational thinking in augmented reality,Hypercubes: A playful introduction to computational thinking in augmented reality,2019,CHI PLAY'19: EXTENDED ABSTRACTS OF THE ANNUAL SYMPOSIUM ON COMPUTER-HUMAN INTERACTION IN PLAY,broad,0.5416666666666667,3,26.0,26.0,27.0,,74.0,Augmented reality; Computer science; Computational thinking; Leverage (statistics); Human–computer interaction,p2_2013_2019
10.1109/fie.2018.8658959,Unplugged Robotics to Increase K-12 Students' Engineering Interest and Attitudes,Unplugged Robotics to Increase K-12 Students' Engineering Interest and Attitudes,2018,"Proceedings - Frontiers in Education Conference, FIE",broad,0.6666666666666667,2,26.0,26.0,23.0,,73.0,Matriculation; Socioeconomic status; Robotics; Artificial intelligence; Workforce,p2_2013_2019
10.1145/3159450.3159586,Computational thinking for all: An experience report on scaling up teaching computational thinking to all students in a major city in Sweden,Computational thinking for all: An experience report on scaling up teaching computational thinking to all students in a major city in Sweden,2018,ACM Inroads,broad,0.6333333333333333,3,26.0,26.0,22.0,,107.0,Computational thinking; Curriculum; Competence (human resources); Mathematics education; Computer science,p2_2013_2019
10.1080/11356405.2017.1305075,"Sensors, programming and devices in Art Education sessions. One case in the context of primary education; Sensores, programación y dispositi","Sensors, programming and devices in Art Education sessions. One case in the context of primary education; Sensores, programación y dispositivos en sesiones de Educación Artística. Un caso en el contexto de Educación Primaria",2017,Cultura y Educacion,broad,0.5416666666666667,3,26.0,26.0,20.0,,28.0,Computational thinking; Competence (human resources); Creativity; Computer science; Context (archaeology),p2_2013_2019
10.1007/978-1-4471-6470-8_18,Integrating argument mapping with systems thinking tools: Advancing applied systems science,Integrating argument mapping with systems thinking tools: Advancing applied systems science,2014,Advanced Information and Knowledge Processing,broad,0.7000000000000001,1,26.0,26.0,25.0,7.1,24.0,Argument (complex analysis); Collective intelligence; Critical systems thinking; Computer science; Management science,p2_2013_2019
10.4018/978-1-4666-1864-0.ch021,Collaborative Strategic Board Games as a Site for Distributed Computational Thinking,Collaborative Strategic Board Games as a Site for Distributed Computational Thinking,2013,DEVELOPMENTS IN CURRENT GAME-BASED LEARNING DESIGN AND DEPLOYMENT,broad,0.6333333333333333,3,26.0,26.0,8.0,,8.0,Computational thinking; Computer science; Context (archaeology); Coding (social sciences); Computational model,p2_2013_2019
10.2196/11940,Computer programming: Should medical students be learning it?,Computer programming: Should medical students be learning it?,2019,JMIR Medical Education,broad,0.5416666666666667,3,25.0,25.0,20.0,12.25,71.0,Computer science; Computer programming; Mathematics education; Multimedia; Medical education,p2_2013_2019
10.1007/978-3-319-93566-9_2,Characteristics of studies conducted on computational thinking: A content analysis,Characteristics of studies conducted on computational thinking: A content analysis,2018,,broad,0.6333333333333333,3,25.0,25.0,22.0,,150.0,Computational thinking; Computer science; Context (archaeology); Subject (documents); Mathematics education,p2_2013_2019
10.1080/07380569.2018.1462630,Contextual Factors Influencing Access to Teaching Computational Thinking,Contextual Factors Influencing Access to Teaching Computational Thinking,2018,Computers in the Schools,core,0.8500000000000001,2,25.0,25.0,23.0,4.85,123.0,Rurality; Computational thinking; Mathematics education; Rural area; School teachers,p2_2013_2019
10.1109/educon.2018.8363230,Scratch day to introduce robotics,Scratch day to introduce robotics,2018,"IEEE Global Engineering Education Conference, EDUCON",broad,0.5416666666666667,3,25.0,25.0,22.0,,84.0,Scratch; Robotics; Artificial intelligence; Context (archaeology); Computer science,p2_2013_2019
10.1109/fie.2018.8659077,Exploring Different Unplugged Game-like Activities for Teaching Computational Thinking,Exploring Different Unplugged Game-like Activities for Teaching Computational Thinking,2018,"Proceedings - Frontiers in Education Conference, FIE",core,0.8166666666666667,3,25.0,25.0,20.0,,133.0,Computational thinking; Outreach; Computer science; Mathematics education; Coding (social sciences),p2_2013_2019
10.1109/te.2018.2804350,Helping Engineering Students Learn in Introductory Computer Science (CS1) Using Computational Creativity Exercises (CCEs),Helping Engineering Students Learn in Introductory Computer Science (CS1) Using Computational Creativity Exercises (CCEs),2018,IEEE Transactions on Education,broad,0.575,2,25.0,25.0,18.0,,102.0,Creativity; Mathematics education; Computer science; Merge (version control); Science and engineering,p2_2013_2019
10.1111/jcal.12266,Beyond jam sandwiches and cups of tea: An exploration of primary pupils' algorithm-evaluation strategies,Beyond jam sandwiches and cups of tea: An exploration of primary pupils' algorithm-evaluation strategies,2018,Journal of Computer Assisted Learning,core,0.8500000000000001,2,25.0,25.0,21.0,1.75,107.0,Curriculum; Set (abstract data type); Abstraction; Computational thinking; Mathematics education,p2_2013_2019
10.1109/blocks.2017.8120416,Computational thinking and mental models: From kodu to calypso,Computational thinking and mental models: From kodu to calypso,2017,,broad,0.6666666666666667,2,25.0,25.0,22.0,,38.0,Computer science; Affordance; Rotation formalisms in three dimensions; Variety (cybernetics); Programming language,p2_2013_2019
10.1145/3078072.3084331,Scratch nodes: Coding outdoor play experiences to enhance social-physical interaction,Scratch nodes: Coding outdoor play experiences to enhance social-physical interaction,2017,PROCEEDINGS OF THE 2017 ACM CONFERENCE ON INTERACTION DESIGN AND CHILDREN (IDC 2017),core,1.0,3,25.0,25.0,23.0,,47.0,Scratch; Coding (social sciences); Computer science; Human–computer interaction; Computational thinking,p2_2013_2019
10.1080/08993408.2016.1160664,Learning sorting algorithms through visualization construction,Learning sorting algorithms through visualization construction,2016,Computer Science Education,core,0.8166666666666667,3,25.0,25.0,28.0,1.85,106.0,Computer science; Visualization; Mathematics education; Construct (python library); Class (philosophy),p2_2013_2019
10.1007/s10758-014-9237-1,Embodying Computational Thinking: Initial Design of an Emerging Technological Learning Tool,Embodying Computational Thinking: Initial Design of an Emerging Technological Learning Tool,2015,"Technology, Knowledge and Learning",core,0.8500000000000001,2,25.0,25.0,22.0,40.25,143.0,Embodied cognition; Computational thinking; Computer science; Character (mathematics); Human–computer interaction,p2_2013_2019
10.1109/fie.2015.7344239,Computational thinking and impacts on K-12 science education,Computational thinking and impacts on K-12 science education,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.5416666666666667,3,25.0,25.0,4.0,0.5,70.0,Implementation; Computational thinking; Assertion; Computer science; Discipline,p2_2013_2019
10.1109/access.2019.2924343,Data Mining Framework to Analyze the Evolution of Computational Thinking Skills in Game Building Workshops,Data Mining Framework to Analyze the Evolution of Computational Thinking Skills in Game Building Workshops,2019,IEEE Access,core,1.0,3,24.0,24.0,24.0,,140.0,Computer science; Computational thinking; Visualization; Process (computing); Data science,p2_2013_2019
10.1080/10494820.2016.1181093,Exploring the effects of web-mediated computational thinking on developing students’ computing skills in a ubiquitous learning environment,Exploring the effects of web-mediated computational thinking on developing students’ computing skills in a ubiquitous learning environment,2017,Interactive Learning Environments,broad,0.5416666666666667,3,24.0,24.0,21.0,,137.0,Computer science; Computational thinking; Mobile device; Group learning; Empirical research,p2_2013_2019
10.1145/3144826.3145351,Improving computational thinking using follow and give instructions,Improving computational thinking using follow and give instructions,2017,ACM International Conference Proceeding Series,core,1.0,3,24.0,24.0,22.0,,98.0,Computational thinking; Computer science; Set (abstract data type); Coding (social sciences); Field (mathematics),p2_2013_2019
10.1145/3144826.3145353,Development of computational thinking and collaborative learning in kindergarten using programmable educational robots: A teacher training e,Development of computational thinking and collaborative learning in kindergarten using programmable educational robots: A teacher training experience,2017,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,24.0,24.0,26.0,,108.0,Computational thinking; Context (archaeology); Session (web analytics); Computer science; Point (geometry),p2_2013_2019
10.1007/978-3-319-46747-4_13,Combining the power of python with the simplicity of logo for a sustainable computer science education,Combining the power of python with the simplicity of logo for a sustainable computer science education,2016,Lecture Notes in Computer Science,broad,0.7250000000000001,3,24.0,24.0,24.0,3.0,42.0,Computer science; Python (programming language); Logo (programming language); Simplicity; Computational thinking,p2_2013_2019
10.1145/3012430.3012499,Relationship of knowledge to learn in programming methodology and evaluation of computational thinking,Relationship of knowledge to learn in programming methodology and evaluation of computational thinking,2016,ACM International Conference Proceeding Series,core,1.0,3,24.0,24.0,16.0,,99.0,Computational thinking; Abstraction; Computer science; Generalization; Decomposition,p2_2013_2019
10.1145/2462476.2483797,An informatics perspective on computational thinking,An informatics perspective on computational thinking,2013,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",core,0.8500000000000001,2,24.0,24.0,22.0,,86.0,Computational thinking; Informatics; Perspective (graphical); Computer science; Set (abstract data type),p2_2013_2019
10.15388/infedu.2019.12,Splash code - a board game for learning an understanding of algorithms in middle school,Splash code - a board game for learning an understanding of algorithms in middle school,2019,Informatics in Education,broad,0.6333333333333333,3,23.0,23.0,16.0,,117.0,Computational thinking; Computer science; Relevance (law); Mathematics education; Process (computing),p2_2013_2019
10.1007/978-3-319-52691-1_19,Exploring Strengths and Weaknesses in Middle School Students' Computational Thinking in Scratch,Exploring Strengths and Weaknesses in Middle School Students' Computational Thinking in Scratch,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",core,0.9083333333333334,3,23.0,23.0,22.0,,65.0,Scratch; Computational thinking; Computer science; Strengths and weaknesses; Mathematics education,p2_2013_2019
10.1007/978-3-319-55553-9_5,A didactical model for educational robotics activities: A study on improving skills through strong or minimal guidance,A didactical model for educational robotics activities: A study on improving skills through strong or minimal guidance,2017,Advances in Intelligent Systems and Computing,core,1.0,3,23.0,23.0,19.0,,71.0,Abstraction; Computational thinking; Debugging; Generalization; Robotics,p2_2013_2019
10.1145/3012430.3012495,Developing computational thinking via the visual programming tool: Lego education wedo,Developing computational thinking via the visual programming tool: Lego education wedo,2016,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,23.0,23.0,20.0,,85.0,Computational thinking; Perception; Computer science; Process (computing); Mathematics education,p2_2013_2019
10.1080/07380569.2019.1639593,Exploring Saudi Computer Science Teachers’ Conceptual Mastery Level of Computational Thinking Skills,Exploring Saudi Computer Science Teachers’ Conceptual Mastery Level of Computational Thinking Skills,2019,Computers in the Schools,core,0.8500000000000001,2,22.0,22.0,22.0,16.25,97.0,Computational thinking; Mathematics education; Subject (documents); Christian ministry; Science education,p2_2013_2019
10.1145/3287324.3287456,A teacher workshop for introducing computational thinking in rural and vulnerable environments,A teacher workshop for introducing computational thinking in rural and vulnerable environments,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,core,1.0,3,22.0,22.0,26.0,,112.0,Computational thinking; Computer science; Intervention (counseling); Mathematics education; Perception,p2_2013_2019
10.1145/3287324.3287484,Food for thought: Supporting African American women's computational algorithmic thinking in an intro CS course,Food for thought: Supporting African American women's computational algorithmic thinking in an intro CS course,2019,,broad,0.575,2,22.0,22.0,22.0,,48.0,Matriculation; Disadvantaged; Computational thinking; Computer science; African american,p2_2013_2019
10.3991/ijep.v9i2.9942,Scool - Game-based learning in computer science class A case study in secondary education,Scool - Game-based learning in computer science class A case study in secondary education,2019,International Journal of Engineering Pedagogy,broad,0.5416666666666667,3,22.0,22.0,25.0,,129.0,Mathematics education; Computational thinking; Coding (social sciences); Computer science; Class (philosophy),p2_2013_2019
10.3991/ijep.v9i2.9950,"Mixing educational robotics, tangibles and mixed reality environments for the interdisciplinary learning of geography and history","Mixing educational robotics, tangibles and mixed reality environments for the interdisciplinary learning of geography and history",2019,International Journal of Engineering Pedagogy,core,0.8500000000000001,2,22.0,22.0,22.0,,120.0,Robotics; Affordance; Mixed reality; Augmented reality; Artificial intelligence,p2_2013_2019
10.1007/978-981-10-8621-2_9,"Engineering in Early Elementary Classrooms Through the Integration of High-Quality Literature, Design, and STEM plus C Content","Engineering in Early Elementary Classrooms Through the Integration of High-Quality Literature, Design, and STEM plus C Content",2018,EARLY ENGINEERING LEARNING,broad,0.5416666666666667,3,22.0,22.0,25.0,,20.0,Curriculum; Mathematics education; Computer science; Quality (philosophy); Engineering education,p2_2013_2019
10.1007/978-3-319-52691-1_12,Teacher Transformations in Developing Computational Thinking: Gaming and Robotics Use in After-School Settings,Teacher Transformations in Developing Computational Thinking: Gaming and Robotics Use in After-School Settings,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",core,1.0,3,22.0,22.0,19.0,3.0,45.0,Computational thinking; Mathematics education; Curriculum; Inclusion (mineral); Club,p2_2013_2019
10.1145/3102071.3106352,Assessing implicit computational thinking in Zoombinis Gameplay,Assessing implicit computational thinking in Zoombinis Gameplay,2017,ACM International Conference Proceeding Series,core,1.0,3,22.0,22.0,17.0,,70.0,Computational thinking; Computer science; Abstraction; Decomposition; Multimedia,p2_2013_2019
10.18421/tem64-18,An analysis of countries which have integrated coding into their curricula and the content analysis of academic studies on coding training i,An analysis of countries which have integrated coding into their curricula and the content analysis of academic studies on coding training in Turkey,2017,TEM Journal,broad,0.5416666666666667,3,22.0,22.0,8.0,3.0,55.0,Coding (social sciences); Content analysis; Curriculum; Computer science; Psychology,p2_2013_2019
